,song_popularity,explicit,track_number,num_artists,num_available_markets,release_date,duration_ms,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,artist_1,artist_2,followers_artist1,popularity_artist1,genres_artist1,followers_artist2,popularity_artist2,genres_artist2
3034,69,False,6,4,77,2019-01-25,211760,0,1,4,0.188,0.654,0.798,0.0,0.15,-4.084,0.0451,0.574,92.207,Rudimental,Jess Glynne,1167718,75,"['dance pop', 'edm', 'liquid funk', 'pop', 'tropical house', 'uk dance', 'uk funky', 'uk pop']",2102955,79,"['dance pop', 'pop', 'post-teen pop', 'tropical house', 'uk pop']"
3035,79,False,1,4,79,2018-01-19,210772,0,1,4,0.194,0.653,0.809,0.0,0.165,-4.057,0.0474,0.55,92.213,Rudimental,Jess Glynne,1167718,75,"['dance pop', 'edm', 'liquid funk', 'pop', 'tropical house', 'uk dance', 'uk funky', 'uk pop']",2102955,79,"['dance pop', 'pop', 'post-teen pop', 'tropical house', 'uk pop']"
3036,64,False,1,2,79,2019-08-30,189386,5,1,4,0.225,0.701,0.524,0.0,0.0764,-5.594,0.0558,0.505,110.024,RAYE,Jess Glynne,269614,74,"['dance pop', 'pop', 'post-teen pop', 'tropical house', 'uk contemporary r&b', 'uk pop']",2102955,79,"['dance pop', 'pop', 'post-teen pop', 'tropical house', 'uk pop']"
3037,44,False,9,2,2,2015,227833,11,1,4,0.162,0.799,0.586,2.03e-06,0.193,-6.735,0.0377,0.549,120.97,Clean Bandit,Jess Glynne,3767700,79,"['dance pop', 'edm', 'pop', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky']",2102955,79,"['dance pop', 'pop', 'post-teen pop', 'tropical house', 'uk pop']"
3038,50,True,1,2,79,2018-03-16,191226,0,1,4,0.0585,0.669,0.824,0.0,0.336,-3.695,0.0781,0.482,103.114,Yungen,Jess Glynne,235544,60,"['grime', 'london rap', 'uk hip hop']",2102955,79,"['dance pop', 'pop', 'post-teen pop', 'tropical house', 'uk pop']"
3039,43,False,4,2,76,2017-12-08,215320,1,0,4,0.0464,0.666,0.795,0.0,0.357,-5.053,0.0664,0.752,118.002,Years & Years,Jess Glynne,1321833,74,"['dance pop', 'edm', 'gauze pop', 'pop', 'post-teen pop', 'tropical house', 'uk pop']",2102955,79,"['dance pop', 'pop', 'post-teen pop', 'tropical house', 'uk pop']"
3040,61,False,1,4,77,2018-06-15,205760,8,1,4,0.00295,0.662,0.844,4.78e-05,0.525,-5.495,0.0669,0.763,145.007,Rudimental,Major Lazer,1167718,75,"['dance pop', 'edm', 'liquid funk', 'pop', 'tropical house', 'uk dance', 'uk funky', 'uk pop']",6011093,83,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop rap', 'tropical house']"
3041,54,False,1,2,60,2018-01-15,190952,8,0,4,0.0228,0.885,0.884,1.55e-05,0.0802,-4.265,0.228,0.913,126.039,MHD,Major Lazer,2707,24,[],6011093,83,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop rap', 'tropical house']"
3042,54,False,1,2,60,2018-01-15,190952,8,0,4,0.0228,0.885,0.884,1.55e-05,0.0802,-4.265,0.228,0.913,126.039,MHD,Major Lazer,1311043,65,"['francoton', 'french hip hop', 'pop urbaine']",6011093,83,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop rap', 'tropical house']"
3043,49,False,1,4,32,2018-05-11,163013,2,1,4,0.0148,0.471,0.813,0.161,0.31,-6.048,0.119,0.762,95.23,Tropkillaz,Major Lazer,182838,65,"['afrofuturismo brasileiro', 'baile pop', 'bass trap', 'electronic trap', 'funk carioca', 'pop nacional']",6011093,83,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop rap', 'tropical house']"
3044,62,False,1,3,79,2018-01-16,186231,1,1,4,0.25,0.747,0.641,0.00107,0.106,-4.502,0.0925,0.453,100.028,Cashmere Cat,Major Lazer,300580,63,"['downtempo', 'edm', 'electronic trap', 'electropop', 'pop', 'post-teen pop', 'shiver pop']",6011093,83,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop rap', 'tropical house']"
3045,4,False,1,3,0,2018-01-16,186231,1,1,4,0.231,0.753,0.646,0.0012,0.0961,-4.564,0.0973,0.438,100.0,Cashmere Cat,Major Lazer,300580,63,"['downtempo', 'edm', 'electronic trap', 'electropop', 'pop', 'post-teen pop', 'shiver pop']",6011093,83,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop rap', 'tropical house']"
3046,65,False,4,4,70,2017-04-28,228706,7,1,4,0.0453,0.728,0.811,2.07e-06,0.362,-4.278,0.0564,0.705,114.995,Wale,Major Lazer,2542382,77,"['hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",6011093,83,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop rap', 'tropical house']"
3047,80,True,1,6,79,2018-04-13,417920,11,0,4,0.542,0.903,0.675,1.28e-05,0.0595,-3.445,0.214,0.442,96.507,Nio Garcia,Casper Magico,1068394,76,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical']",737389,76,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical']"
3048,42,False,4,2,79,2017-05-19,209200,9,0,4,0.564,0.762,0.715,0.0,0.329,-5.849,0.234,0.596,130.034,Mister V,Samy Ceezy,278299,71,"['french hip hop', 'pop urbaine', 'rap francais']",1231,38,[]
3049,42,False,4,2,79,2017-05-19,209200,9,0,4,0.564,0.762,0.715,0.0,0.329,-5.849,0.234,0.596,130.034,Mister V,Samy Ceezy,278299,71,"['french hip hop', 'pop urbaine', 'rap francais']",288,30,[]
3050,51,True,1,2,79,2018-05-11,217636,11,0,4,0.291,0.74,0.647,2.83e-06,0.113,-6.848,0.0665,0.507,159.967,Mister V,Samy Ceezy,278299,71,"['french hip hop', 'pop urbaine', 'rap francais']",1231,38,[]
3051,51,True,1,2,79,2018-05-11,217636,11,0,4,0.291,0.74,0.647,2.83e-06,0.113,-6.848,0.0665,0.507,159.967,Mister V,Samy Ceezy,278299,71,"['french hip hop', 'pop urbaine', 'rap francais']",288,30,[]
3052,39,False,10,2,79,2017-05-19,174480,10,1,4,0.192,0.815,0.577,0.0,0.15,-7.861,0.339,0.35,113.058,Mister V,Tortoz,278299,71,"['french hip hop', 'pop urbaine', 'rap francais']",24485,38,"['french hip hop', 'pop urbaine', 'rap calme', 'rap francais', 'rap montrealais']"
3053,48,False,7,2,79,2017-05-19,206426,9,1,4,0.356,0.789,0.667,0.0,0.163,-7.301,0.0514,0.731,132.009,Mister V,Juice,278299,71,"['french hip hop', 'pop urbaine', 'rap francais']",10701,36,[]
3054,53,False,9,3,79,2017-05-19,217826,11,1,4,0.0565,0.753,0.718,1.25e-05,0.107,-6.485,0.131,0.651,160.055,Mister V,Hayce Lemsi,278299,71,"['french hip hop', 'pop urbaine', 'rap francais']",390109,56,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']"
3055,77,True,1,2,79,2019-02-15,200889,1,1,4,0.0642,0.747,0.57,0.0,0.0832,-6.711,0.081,0.65,133.992,Cardi B,Bruno Mars,11149319,87,"['pop', 'pop rap', 'rap']",24868300,88,"['pop', 'post-teen pop']"
3056,78,True,1,3,79,2018-09-14,204664,4,0,4,0.00381,0.8,0.578,0.0,0.359,-5.144,0.0485,0.367,143.01,Gucci Mane,Bruno Mars,3201171,84,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",24868300,88,"['pop', 'post-teen pop']"
3057,73,True,11,3,79,2018-12-07,203161,4,0,4,0.00381,0.8,0.578,0.0,0.367,-5.144,0.0485,0.367,143.01,Gucci Mane,Bruno Mars,3201171,84,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",24868300,88,"['pop', 'post-teen pop']"
3058,82,False,4,2,79,2015-01-12,269666,0,1,4,0.00801,0.856,0.609,8.15e-05,0.0344,-7.223,0.0824,0.928,114.988,Mark Ronson,Bruno Mars,794013,79,"['dance pop', 'pop', 'post-teen pop']",24868300,88,"['pop', 'post-teen pop']"
3059,9,False,1,2,1,2018-09-02,197335,0,1,4,0.143,0.732,0.783,0.00335,0.384,-4.439,0.0422,0.781,122.991,El Profesor,Laura White,65214,59,['house'],2078,58,['talent show']
3060,26,True,1,3,78,2018-10-05,259880,1,1,4,0.811,0.861,0.654,2.22e-06,0.163,-3.651,0.0571,0.531,120.003,Sadek,Dinos,715982,61,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",142081,66,"['french hip hop', 'pop urbaine', 'rap francais']"
3061,34,True,1,2,78,2018-04-06,202560,3,0,4,0.252,0.822,0.856,0.0,0.183,-5.713,0.212,0.703,102.021,Sadek,Kofs,715982,61,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",138925,60,"['french hip hop', 'pop urbaine', 'rap francais', 'rap marseille']"
3062,45,True,6,2,3,2016-07-08,207960,0,1,4,0.239,0.769,0.61,0.0,0.0611,-7.132,0.134,0.536,147.128,Sadek,Brulux,715982,61,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",138319,47,"['french hip hop', 'pop urbaine', 'rap francais']"
3063,0,True,20,2,0,2017-03-31,214093,7,1,4,0.0308,0.81,0.785,4.41e-06,0.304,-4.627,0.122,0.581,119.957,Lacrim,Brulux,1335760,68,"['arabic hip hop', 'francoton', 'french hip hop', 'pop urbaine', 'rap algerien']",138319,47,"['french hip hop', 'pop urbaine', 'rap francais']"
3064,0,False,1,2,0,2017-05-05,254062,11,0,4,0.0358,0.675,0.843,0.064,0.152,-5.205,0.3,0.536,110.034,Flume,KUČKA,1992626,78,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'pop']",22599,57,['electra']
3065,57,False,3,3,79,2019-03-20,203882,0,1,4,0.0361,0.509,0.91,0.0,0.762,-4.514,0.383,0.515,129.906,Flume,HWLS,1992626,78,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'pop']",8343,45,['vapor twitch']
3066,32,True,2,2,0,2016-05-27,233337,0,1,4,0.436,0.494,0.559,0.0,0.164,-5.445,0.0565,0.264,119.247,Flume,Kai,1992626,78,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'pop']",17059,64,[]
3067,61,True,1,2,79,2019-07-31,152036,2,1,4,0.229,0.733,0.787,0.0,0.169,-2.192,0.32,0.514,73.463,Flume,Reo Cragun,1992626,78,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'pop']",56804,62,"['trap soul', 'underground hip hop']"
3068,67,True,1,2,79,2019-03-27,223909,1,0,4,0.288,0.628,0.668,0.0,0.622,-5.935,0.263,0.347,138.865,Flume,Reo Cragun,1992626,78,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'pop']",56804,62,"['trap soul', 'underground hip hop']"
3069,76,False,1,2,79,2019-09-25,231663,0,1,3,0.357,0.574,0.612,0.0,0.158,-4.741,0.0781,0.368,136.046,Flume,Vera Blue,1992626,78,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'pop']",122150,66,"['australian hip hop', 'australian indie', 'australian pop', 'indietronica']"
3070,53,False,5,2,79,2016-11-11,255889,6,0,4,0.161,0.369,0.618,0.0,0.257,-6.304,0.249,0.467,191.863,Illy,Vera Blue,122601,61,"['australian hip hop', 'australian indie', 'australian pop', 'australian trap']",122150,66,"['australian hip hop', 'australian indie', 'australian pop', 'indietronica']"
3071,12,False,1,2,0,2017-01-13,234838,9,0,4,0.0144,0.326,0.832,0.000228,0.144,-3.193,0.273,0.156,185.471,SLUMBERJACK,Vera Blue,53057,54,"['australian hip hop', 'bass trap', 'electronic trap', 'vapor twitch']",122150,66,"['australian hip hop', 'australian indie', 'australian pop', 'indietronica']"
3072,67,False,1,2,79,2019-06-12,199579,5,0,4,0.0544,0.759,0.694,0.0,0.131,-4.075,0.0418,0.374,117.056,Flume,London Grammar,1992626,78,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'pop']",1019772,69,"['metropopolis', 'nottingham indie']"
3073,43,False,11,2,79,2017-12-01,241213,3,0,4,0.23,0.646,0.799,0.0,0.0764,-5.786,0.304,0.657,104.412,Jul,Le Rat Luciano,2416143,80,"['francoton', 'pop urbaine', 'rap marseille']",22227,42,"['french hip hop', 'rap marseille']"
3074,43,False,11,2,79,2017-12-01,241213,3,0,4,0.23,0.646,0.799,0.0,0.0764,-5.786,0.304,0.657,104.412,Jul,Le Rat Luciano,4335,41,[],22227,42,"['french hip hop', 'rap marseille']"
3075,36,True,7,2,79,2017-06-30,203600,1,1,4,0.353,0.846,0.796,0.0,0.0882,-6.757,0.291,0.901,120.058,Jul,Le Rat Luciano,2416143,80,"['francoton', 'pop urbaine', 'rap marseille']",22227,42,"['french hip hop', 'rap marseille']"
3076,36,True,7,2,79,2017-06-30,203600,1,1,4,0.353,0.846,0.796,0.0,0.0882,-6.757,0.291,0.901,120.058,Jul,Le Rat Luciano,4335,41,[],22227,42,"['french hip hop', 'rap marseille']"
3077,35,True,20,2,79,2017-06-30,192280,9,0,4,0.0402,0.824,0.747,2.64e-06,0.265,-7.647,0.147,0.685,120.037,Jul,Hors Ligne,2416143,80,"['francoton', 'pop urbaine', 'rap marseille']",239,30,[]
3078,35,True,20,2,79,2017-06-30,192280,9,0,4,0.0402,0.824,0.747,2.64e-06,0.265,-7.647,0.147,0.685,120.037,Jul,Hors Ligne,4335,41,[],239,30,[]
3079,35,False,15,5,79,2017-12-01,256399,1,0,4,0.417,0.84,0.851,0.0,0.191,-5.796,0.117,0.806,117.473,Jul,Hors Ligne,2416143,80,"['francoton', 'pop urbaine', 'rap marseille']",239,30,[]
3080,35,False,15,5,79,2017-12-01,256399,1,0,4,0.417,0.84,0.851,0.0,0.191,-5.796,0.117,0.806,117.473,Jul,Hors Ligne,4335,41,[],239,30,[]
3081,0,True,20,2,0,2019-06-14,215893,2,0,4,0.374,0.928,0.767,5.43e-05,0.136,-5.663,0.272,0.877,123.023,Jul,Mula B,2416143,80,"['francoton', 'pop urbaine', 'rap marseille']",171384,65,"['dutch hip hop', 'dutch urban']"
3082,0,True,20,2,0,2019-06-14,215893,2,0,4,0.374,0.928,0.767,5.43e-05,0.136,-5.663,0.272,0.877,123.023,Jul,Mula B,4335,41,[],171384,65,"['dutch hip hop', 'dutch urban']"
3083,45,True,13,2,79,2018-06-29,263600,3,0,4,0.206,0.77,0.815,0.0,0.0888,-5.732,0.0529,0.815,101.952,Jul,Shay,2416143,80,"['francoton', 'pop urbaine', 'rap marseille']",132085,58,"['francoton', 'french hip hop', 'pop urbaine']"
3084,45,True,13,2,79,2018-06-29,263600,3,0,4,0.206,0.77,0.815,0.0,0.0888,-5.732,0.0529,0.815,101.952,Jul,Shay,4335,41,[],132085,58,"['francoton', 'french hip hop', 'pop urbaine']"
3085,0,True,11,3,0,2017-03-31,218053,6,0,4,0.252,0.771,0.636,9.12e-06,0.0943,-6.692,0.0543,0.23,98.019,Benash,Shay,297191,55,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",132085,58,"['francoton', 'french hip hop', 'pop urbaine']"
3086,42,True,15,2,79,2017-06-30,214146,2,0,4,0.239,0.904,0.582,5.5e-05,0.133,-7.193,0.0522,0.735,127.997,Jul,Norey Fz,2416143,80,"['francoton', 'pop urbaine', 'rap marseille']",104,31,[]
3087,42,True,15,2,79,2017-06-30,214146,2,0,4,0.239,0.904,0.582,5.5e-05,0.133,-7.193,0.0522,0.735,127.997,Jul,Norey Fz,4335,41,[],104,31,[]
3088,46,True,15,2,79,2018-06-29,237506,9,0,4,0.169,0.877,0.825,3.41e-05,0.0499,-6.347,0.0689,0.894,133.003,Jul,Fianso,2416143,80,"['francoton', 'pop urbaine', 'rap marseille']",7561,32,[]
3089,46,True,15,2,79,2018-06-29,237506,9,0,4,0.169,0.877,0.825,3.41e-05,0.0499,-6.347,0.0689,0.894,133.003,Jul,Fianso,2416143,80,"['francoton', 'pop urbaine', 'rap marseille']",285,20,[]
3090,46,True,15,2,79,2018-06-29,237506,9,0,4,0.169,0.877,0.825,3.41e-05,0.0499,-6.347,0.0689,0.894,133.003,Jul,Fianso,4335,41,[],7561,32,[]
3091,46,True,15,2,79,2018-06-29,237506,9,0,4,0.169,0.877,0.825,3.41e-05,0.0499,-6.347,0.0689,0.894,133.003,Jul,Fianso,4335,41,[],285,20,[]
3092,33,True,5,3,79,2018-03-09,273893,1,0,3,0.397,0.829,0.839,0.0,0.138,-6.012,0.314,0.401,101.256,Naps,Fianso,727275,74,"['french hip hop', 'pop urbaine', 'rap marseille']",7561,32,[]
3093,33,True,5,3,79,2018-03-09,273893,1,0,3,0.397,0.829,0.839,0.0,0.138,-6.012,0.314,0.401,101.256,Naps,Fianso,727275,74,"['french hip hop', 'pop urbaine', 'rap marseille']",285,20,[]
3094,50,False,7,2,79,2017-12-01,174306,6,0,4,0.398,0.842,0.867,1.98e-05,0.1,-5.32,0.0485,0.883,116.984,Jul,Marwa Loud,2416143,80,"['francoton', 'pop urbaine', 'rap marseille']",914406,66,"['francoton', 'french pop', 'moroccan pop', 'pop urbaine']"
3095,50,False,7,2,79,2017-12-01,174306,6,0,4,0.398,0.842,0.867,1.98e-05,0.1,-5.32,0.0485,0.883,116.984,Jul,Marwa Loud,4335,41,[],914406,66,"['francoton', 'french pop', 'moroccan pop', 'pop urbaine']"
3096,42,True,6,2,79,2019-03-08,177653,11,0,4,0.146,0.855,0.58,0.0,0.0889,-5.407,0.0654,0.579,106.013,Landy,Marwa Loud,254675,66,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",914406,66,"['francoton', 'french pop', 'moroccan pop', 'pop urbaine']"
3097,0,False,2,2,0,2017-06-30,180706,9,0,4,0.234,0.73,0.829,0.0,0.154,-4.912,0.0391,0.533,106.0,DJ Sem,Marwa Loud,96860,44,"['arabic hip hop', 'francoton', 'rai', 'rif']",914406,66,"['francoton', 'french pop', 'moroccan pop', 'pop urbaine']"
3098,0,False,1,2,0,2017-10-06,180706,9,0,4,0.241,0.726,0.813,0.0,0.14,-5.926,0.0468,0.591,106.013,DJ Sem,Marwa Loud,96860,44,"['arabic hip hop', 'francoton', 'rai', 'rif']",914406,66,"['francoton', 'french pop', 'moroccan pop', 'pop urbaine']"
3099,44,True,6,2,79,2018-07-06,185946,10,0,4,0.139,0.923,0.707,0.0,0.0952,-6.401,0.184,0.547,118.018,Elams,Marwa Loud,132544,54,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais', 'rap marseille']",914406,66,"['francoton', 'french pop', 'moroccan pop', 'pop urbaine']"
3100,43,True,5,2,79,2018-06-29,243573,1,1,4,0.417,0.763,0.883,0.0,0.115,-5.185,0.0724,0.803,115.086,Jul,Alonzo,2416143,80,"['francoton', 'pop urbaine', 'rap marseille']",561,53,[]
3101,43,True,5,2,79,2018-06-29,243573,1,1,4,0.417,0.763,0.883,0.0,0.115,-5.185,0.0724,0.803,115.086,Jul,Alonzo,2416143,80,"['francoton', 'pop urbaine', 'rap marseille']",1196470,67,"['francoton', 'french hip hop', 'french pop', 'pop urbaine', 'rap marseille']"
3102,43,True,5,2,79,2018-06-29,243573,1,1,4,0.417,0.763,0.883,0.0,0.115,-5.185,0.0724,0.803,115.086,Jul,Alonzo,4335,41,[],561,53,[]
3103,43,True,5,2,79,2018-06-29,243573,1,1,4,0.417,0.763,0.883,0.0,0.115,-5.185,0.0724,0.803,115.086,Jul,Alonzo,4335,41,[],1196470,67,"['francoton', 'french hip hop', 'french pop', 'pop urbaine', 'rap marseille']"
3104,48,True,7,2,79,2018-12-07,180261,1,0,4,0.0211,0.86,0.78,4.88e-06,0.0491,-6.027,0.0364,0.95,130.984,Jul,Alonzo,2416143,80,"['francoton', 'pop urbaine', 'rap marseille']",561,53,[]
3105,48,True,7,2,79,2018-12-07,180261,1,0,4,0.0211,0.86,0.78,4.88e-06,0.0491,-6.027,0.0364,0.95,130.984,Jul,Alonzo,2416143,80,"['francoton', 'pop urbaine', 'rap marseille']",1196470,67,"['francoton', 'french hip hop', 'french pop', 'pop urbaine', 'rap marseille']"
3106,48,True,7,2,79,2018-12-07,180261,1,0,4,0.0211,0.86,0.78,4.88e-06,0.0491,-6.027,0.0364,0.95,130.984,Jul,Alonzo,4335,41,[],561,53,[]
3107,48,True,7,2,79,2018-12-07,180261,1,0,4,0.0211,0.86,0.78,4.88e-06,0.0491,-6.027,0.0364,0.95,130.984,Jul,Alonzo,4335,41,[],1196470,67,"['francoton', 'french hip hop', 'french pop', 'pop urbaine', 'rap marseille']"
3108,30,True,1,2,79,2018-02-28,194680,10,0,4,0.204,0.827,0.737,0.0,0.208,-5.365,0.105,0.668,140.059,Naps,Alonzo,727275,74,"['french hip hop', 'pop urbaine', 'rap marseille']",561,53,[]
3109,30,True,1,2,79,2018-02-28,194680,10,0,4,0.204,0.827,0.737,0.0,0.208,-5.365,0.105,0.668,140.059,Naps,Alonzo,727275,74,"['french hip hop', 'pop urbaine', 'rap marseille']",1196470,67,"['francoton', 'french hip hop', 'french pop', 'pop urbaine', 'rap marseille']"
3110,46,True,9,2,79,2018-03-09,194680,10,0,4,0.204,0.827,0.737,0.0,0.208,-5.365,0.105,0.668,140.059,Naps,Alonzo,727275,74,"['french hip hop', 'pop urbaine', 'rap marseille']",561,53,[]
3111,46,True,9,2,79,2018-03-09,194680,10,0,4,0.204,0.827,0.737,0.0,0.208,-5.365,0.105,0.668,140.059,Naps,Alonzo,727275,74,"['french hip hop', 'pop urbaine', 'rap marseille']",1196470,67,"['francoton', 'french hip hop', 'french pop', 'pop urbaine', 'rap marseille']"
3112,0,True,9,2,0,2018-02-23,212440,2,1,4,0.309,0.763,0.816,2.55e-05,0.185,-5.772,0.149,0.7,140.009,YL,Alonzo,475291,63,"['french hip hop', 'pop urbaine', 'rap francais', 'rap marseille']",561,53,[]
3113,0,True,9,2,0,2018-02-23,212440,2,1,4,0.309,0.763,0.816,2.55e-05,0.185,-5.772,0.149,0.7,140.009,YL,Alonzo,475291,63,"['french hip hop', 'pop urbaine', 'rap francais', 'rap marseille']",1196470,67,"['francoton', 'french hip hop', 'french pop', 'pop urbaine', 'rap marseille']"
3114,49,True,11,2,79,2017-09-08,187066,1,0,4,0.0532,0.928,0.786,0.0,0.0408,-4.877,0.238,0.773,126.111,Ninho,Alonzo,2961527,85,"['french hip hop', 'pop urbaine']",561,53,[]
3115,49,True,11,2,79,2017-09-08,187066,1,0,4,0.0532,0.928,0.786,0.0,0.0408,-4.877,0.238,0.773,126.111,Ninho,Alonzo,2961527,85,"['french hip hop', 'pop urbaine']",1196470,67,"['francoton', 'french hip hop', 'french pop', 'pop urbaine', 'rap marseille']"
3116,51,True,1,2,79,2019-11-14,198533,5,0,4,0.694,0.772,0.753,0.0,0.0985,-5.233,0.353,0.622,140.063,Kofs,Alonzo,138925,60,"['french hip hop', 'pop urbaine', 'rap francais', 'rap marseille']",561,53,[]
3117,51,True,1,2,79,2019-11-14,198533,5,0,4,0.694,0.772,0.753,0.0,0.0985,-5.233,0.353,0.622,140.063,Kofs,Alonzo,138925,60,"['french hip hop', 'pop urbaine', 'rap francais', 'rap marseille']",1196470,67,"['francoton', 'french hip hop', 'french pop', 'pop urbaine', 'rap marseille']"
3118,0,False,27,5,0,2018-10-05,259737,7,1,4,0.132,0.532,0.893,0.0,0.332,-3.007,0.156,0.841,114.938,Dadju,Alonzo,2244070,77,"['francoton', 'french hip hop', 'pop urbaine']",561,53,[]
3119,0,False,27,5,0,2018-10-05,259737,7,1,4,0.132,0.532,0.893,0.0,0.332,-3.007,0.156,0.841,114.938,Dadju,Alonzo,2244070,77,"['francoton', 'french hip hop', 'pop urbaine']",1196470,67,"['francoton', 'french hip hop', 'french pop', 'pop urbaine', 'rap marseille']"
3120,0,False,1,3,0,2017-10-27,197293,0,0,3,0.294,0.832,0.734,0.0,0.106,-6.359,0.174,0.69,120.093,Dadju,Alonzo,2244070,77,"['francoton', 'french hip hop', 'pop urbaine']",561,53,[]
3121,0,False,1,3,0,2017-10-27,197293,0,0,3,0.294,0.832,0.734,0.0,0.106,-6.359,0.174,0.69,120.093,Dadju,Alonzo,2244070,77,"['francoton', 'french hip hop', 'pop urbaine']",1196470,67,"['francoton', 'french hip hop', 'french pop', 'pop urbaine', 'rap marseille']"
3122,0,False,17,3,0,2017-11-24,197293,0,0,3,0.297,0.832,0.739,0.0,0.105,-6.36,0.163,0.705,120.193,Dadju,Alonzo,2244070,77,"['francoton', 'french hip hop', 'pop urbaine']",561,53,[]
3123,0,False,17,3,0,2017-11-24,197293,0,0,3,0.297,0.832,0.739,0.0,0.105,-6.36,0.163,0.705,120.193,Dadju,Alonzo,2244070,77,"['francoton', 'french hip hop', 'pop urbaine']",1196470,67,"['francoton', 'french hip hop', 'french pop', 'pop urbaine', 'rap marseille']"
3124,27,True,15,2,0,2019-11-22,199186,1,1,4,0.132,0.695,0.783,0.0,0.199,-5.844,0.189,0.363,95.892,Niro,Alonzo,542270,64,"['french hip hop', 'pop urbaine', 'rap francais']",561,53,[]
3125,27,True,15,2,0,2019-11-22,199186,1,1,4,0.132,0.695,0.783,0.0,0.199,-5.844,0.189,0.363,95.892,Niro,Alonzo,542270,64,"['french hip hop', 'pop urbaine', 'rap francais']",1196470,67,"['francoton', 'french hip hop', 'french pop', 'pop urbaine', 'rap marseille']"
3126,39,False,8,2,79,2018-05-04,200360,7,1,3,0.264,0.745,0.877,0.0,0.0916,-5.076,0.0685,0.883,92.255,Naza,Alonzo,592756,70,"['francoton', 'french hip hop', 'pop urbaine']",561,53,[]
3127,39,False,8,2,79,2018-05-04,200360,7,1,3,0.264,0.745,0.877,0.0,0.0916,-5.076,0.0685,0.883,92.255,Naza,Alonzo,592756,70,"['francoton', 'french hip hop', 'pop urbaine']",1196470,67,"['francoton', 'french hip hop', 'french pop', 'pop urbaine', 'rap marseille']"
3128,48,True,16,8,79,2018-12-07,373934,11,0,4,0.209,0.862,0.846,0.0,0.25,-4.796,0.0949,0.826,125.991,Jul,Gambino,2416143,80,"['francoton', 'pop urbaine', 'rap marseille']",24441,56,"['french hip hop', 'pop urbaine', 'rap francais', 'rap marseille']"
